,url,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,title_subjectivity,title_sentiment_polarity,data_channel_is_politics,data_channel_is_business,data_channel_is_living,data_channel_is_style,data_channel_is_entertainment,data_channel_is_other,likes
145,http://www.huffingtonpost.ca/2015/09/26/election-2015-seat-projections-conservatives_n_8200422.html,11,7638,0.00327310814349,0.886375933341,0.00327310814349,304,46,8,0,5.04346687615,0,0,0,0,0,1,0,1,0.372780350571,0.109768746901,0.4,0.8,1,0,0,0,0,0,2365
146,http://www.huffingtonpost.ca/2015/09/26/priya-and-archie-photography_n_8159684.html,10,1087,0.0257589696412,0.897633913901,0.0257589696412,292,44,9,0,4.59613615455,0,0,0,0,0,1,0,1,0.555938959487,0.0973976322363,0.0,0.0,0,0,0,0,0,1,432
147,http://www.huffingtonpost.ca/2015/09/27/encana-says-blowout-at-northern-alberta-natural-gas-well-has-been-capped_n_8204808.html,10,672,0.0401785714286,0.891859052248,0.0401785714286,286,47,8,0,5.00446428571,0,0,0,0,0,0,1,1,0.453606835551,0.118904655016,0.4,0.1,0,0,0,0,0,1,52
148,http://www.huffingtonpost.ca/2015/09/27/government-revoke-citizenship-ndp_n_8204350.html,10,1523,0.00853578463559,0.890440946524,0.00853578463559,286,46,8,0,5.25082074852,0,0,0,0,0,0,1,1,0.370905080582,0.0106753014011,0.0,0.0,1,0,0,0,0,0,17
149,http://www.huffingtonpost.ca/2015/09/27/khurshid-guru-nebulizer-asthma-attack-toddler-air-canada_n_8204932.html,17,490,0.0244897959184,0.888043478261,0.0244897959184,303,49,6,0,4.62857142857,0,0,0,0,0,0,1,1,0.38878600823,0.153395061728,0.0,0.0,0,0,0,0,0,1,2017
150,http://www.huffingtonpost.ca/2015/09/27/paris-car-free-day_n_8203804.html,13,708,0.0324858757062,0.881463084218,0.0324858757062,280,40,7,0,5.15254237288,0,0,0,0,0,0,1,1,0.371726190476,0.115972222222,0.0,0.0,0,1,0,0,0,0,1921
151,http://www.huffingtonpost.ca/2015/09/27/quebec-to-rename-sites-whose-official-names-contain-offensive-n-word_n_8201846.html,9,426,0.0352112676056,0.904124860647,0.0352112676056,282,39,8,0,5.14319248826,0,0,0,0,0,0,1,1,0.427107438017,0.0453443526171,0.0,0.0,0,0,0,0,0,1,383
152,http://www.huffingtonpost.ca/2015/09/28/1votematters-vote-splitting_n_8197446.html,9,803,0.0124533001245,0.882138517618,0.0124533001245,306,49,7,0,6.17061021171,1,0,0,0,0,0,0,0,0.380608866442,-0.0404222783389,0.0,0.0,0,0,0,0,0,1,480
153,http://www.huffingtonpost.ca/2015/09/28/barefoot-prisoner-escape_n_8210436.html,8,219,0.0182648401826,0.891402714932,0.0182648401826,276,45,7,0,4.73059360731,1,0,0,0,0,0,0,0,0.441025641026,-0.0487179487179,0.6,-0.2,0,0,0,0,0,1,54
154,http://www.huffingtonpost.ca/2015/09/28/beyonce-global-citizen-festival_n_8207570.html,9,880,0.00568181818182,0.880179171333,0.00568181818182,302,51,6,0,5.07954545455,1,0,0,0,0,0,0,0,0.293129312931,0.0824932493249,0.0,0.0,0,0,1,0,0,0,0
