,url,date,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,average_token_length,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,title_subjectivity,title_sentiment_polarity,abs_title_sentiment_polarity,abs_title_subjectivity,data_channel_is_politics,data_channel_is_business,data_channel_is_living,data_channel_is_style,data_channel_is_entertainment,data_channel_is_other,PERSON,ORGANIZATION,LOCATION,O,likes
27,http://www.huffingtonpost.ca/2012/04/23/diy-nail-art-five-trends-_n_1445596.html,2012/04/23,10,1345,0.290706319703,0.880731441048,0.197026022305,302,48,6,4.4282527881,1,0,0,0,0,0,0,0,0.47875768481,0.153359279609,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,25
28,http://www.huffingtonpost.ca/2012/05/24/canada-house-prices-dbrs_n_1542897.html,2012/05/24,14,942,0.353503184713,0.888514651398,0.256900212314,282,49,2,5.2016985138,0,0,0,1,0,0,0,0,0.432272494531,0.104047211749,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,13
29,http://www.huffingtonpost.ca/2012/06/11/vancouver-toronto-house-prices-td-bank_n_1587027.html,2012/06/11,12,980,0.342857142857,0.88530048277,0.236734693878,294,55,1,5.10306122449,1,0,0,0,0,0,0,0,0.445230364873,0.0998247783962,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,121
30,http://www.huffingtonpost.ca/2012/06/21/canada-mortgage-rules-cha_n_1614622.html,2012/06/21,11,1549,0.336346029697,0.897582829756,0.251775338928,283,49,2,5.13298902518,0,0,0,1,0,0,0,0,0.377767108127,0.0732234267616,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,100
31,http://www.huffingtonpost.ca/2012/06/21/karla-homolka-guadeloupe_n_1616715.html,2012/06/21,11,1533,0.287018917156,0.893099671413,0.183953033268,282,45,2,4.90867579909,0,0,0,1,0,0,0,0,0.364788600289,0.0915623296457,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,541
32,http://www.huffingtonpost.ca/2012/06/29/mortgage-rule-changes-jim-flaherty_n_1637853.html,2012/06/29,12,1964,0.384419551935,0.896702926048,0.299389002037,280,49,2,4.97199592668,0,0,0,0,1,0,0,1,0.359287617631,0.0876827432962,0.1,0.3,0.3,0.1,0,1,0,0,0,0,0,0,0,0,7
33,http://www.huffingtonpost.ca/2012/07/05/toronto-home-sales_n_1651109.html,2012/07/05,10,981,0.337410805301,0.890858045271,0.234454638124,281,48,2,4.71049949032,0,0,0,1,0,0,0,0,0.35808048433,0.0860434472934,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,22
34,http://www.huffingtonpost.ca/2012/07/25/canada-house-prices-bubble_n_1703765.html,2012/07/25,14,923,0.335861321777,0.891716296697,0.231852654388,284,51,2,4.90032502709,0,0,1,0,0,0,0,0,0.414983494436,0.109757061812,0.4,-0.05,0.05,0.4,0,1,0,0,0,0,0,0,0,0,52
35,http://www.huffingtonpost.ca/2012/08/03/vancouver-home-sales-july-2012_n_1736914.html,2012/08/03,14,1211,0.337737407102,0.886609218985,0.243600330306,282,48,2,5.01651527663,0,0,0,0,1,0,0,1,0.439398300113,0.149031127603,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,11
36,http://www.huffingtonpost.ca/2012/08/08/house-prices-down-decade-scotia_n_1756792.html,2012/08/08,14,758,0.310026385224,0.888069414317,0.248021108179,296,56,1,5.04617414248,0,0,1,0,0,0,0,0,0.392633364899,0.00128827335859,0.288888888889,-0.155555555556,0.155555555556,0.288888888889,0,1,0,0,0,0,0,0,0,0,130
37,http://www.huffingtonpost.ca/2012/08/08/walt-wawra-gun-letter_n_1756991.html,2012/08/08,13,380,0.192105263158,0.886851520572,0.123684210526,296,50,1,4.87894736842,0,0,1,0,0,0,0,0,0.39729020979,-0.0200757575758,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,2829
38,http://www.huffingtonpost.ca/2012/08/16/oddalberta-weird-places_n_1777662.html,2012/08/16,13,2316,0.287996545769,0.892967513379,0.202504317789,289,47,1,4.72366148532,0,0,0,1,0,0,0,0,0.434785545424,0.17829338215,1.0,0.25,0.25,1.0,0,0,0,0,0,0,0,0,0,0,53
39,http://www.huffingtonpost.ca/2012/09/24/canada-housing-bubble-new-mortgage-rules_n_1909341.html,2012/09/24,15,945,0.296296296296,0.892339905776,0.212698412698,285,49,2,4.9619047619,1,0,0,0,0,0,0,0,0.424679027113,0.0735798777246,0.454545454545,0.136363636364,0.136363636364,0.454545454545,0,1,0,0,0,0,0,0,0,0,6
40,http://www.huffingtonpost.ca/2012/10/16/toronto-condo-sales-down-october_n_1970625.html,2012/10/16,10,3181,0.295504558315,0.896287714703,0.239232945615,285,53,1,5.23263124804,0,1,0,0,0,0,0,0,0.44126205098,0.114286013912,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,66
41,http://www.huffingtonpost.ca/2012/10/24/toronto-most-highrises-north-america_n_2009597.html,2012/10/24,10,3451,0.28078817734,0.895451585899,0.226890756303,299,60,1,5.21964647928,0,0,1,0,0,0,0,0,0.446887487512,0.12232975358,0.454545454545,0.136363636364,0.136363636364,0.454545454545,0,1,0,0,0,0,0,0,0,0,156
42,http://www.huffingtonpost.ca/2013/02/14/valentines-day-facts-infographic-kinnon-elliott_n_2687722.html,2013/02/14,13,270,0.162962962963,0.891344383057,0.111111111111,283,46,0,4.94814814815,0,0,0,1,0,0,0,0,0.521527777778,0.152083333333,0.6,0.5,0.5,0.6,0,0,1,0,0,0,0,0,0,0,186
43,http://www.huffingtonpost.ca/2013/04/15/justin-trudeau-attack-ad-striptease_n_3084700.html,2013/04/15,10,2972,0.255047106326,0.888618111327,0.17799461642,299,54,0,5.0666218035,1,0,0,0,0,0,0,0,0.366168673176,0.0975767055329,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1585
44,http://www.huffingtonpost.ca/2013/04/15/pauline-marois-condo_n_3085885.html,2013/04/15,10,258,0.143410852713,0.88521522146,0.0968992248062,288,53,1,5.11627906977,1,0,0,0,0,0,0,0,0.274242424242,0.110606060606,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,209
45,http://www.huffingtonpost.ca/2013/04/17/stephen-harper-marijuana-youtube-video_n_3101664.html,2013/04/17,10,1033,0.413359148112,0.873120973515,0.11229428848,303,56,1,4.38431752178,0,0,1,0,0,0,0,0,0.309865319865,0.0258134374043,0.2,0.2,0.2,0.2,1,0,0,0,0,0,0,0,0,0,452
46,http://www.huffingtonpost.ca/2013/05/09/kim-kardashian-met-gala-vogue-best-dressed_n_3247831.html,2013/05/09,10,2150,0.245581395349,0.879542838349,0.148372093023,292,50,1,4.64511627907,0,0,0,1,0,0,0,0,0.541790914464,0.157384612654,0.3,1.0,1.0,0.3,0,0,0,1,0,0,0,0,0,0,13
47,http://www.huffingtonpost.ca/2013/05/13/bbq-recipes-long-weekend-_n_3237777.html,2013/05/13,11,790,0.298734177215,0.882503738517,0.244303797468,302,52,1,4.89493670886,1,0,0,0,0,0,0,0,0.53291589363,0.0985312306741,0.4,-0.05,0.05,0.4,0,0,1,0,0,0,0,0,0,0,45
48,http://www.huffingtonpost.ca/2013/05/17/victoria-day-vs-may-24-2013_n_3294386.html,2013/05/17,13,967,0.252326783868,0.88781466618,0.172699069286,302,49,0,4.62874870734,0,0,0,0,1,0,0,1,0.46084076566,0.197935247483,0.4,-0.05,0.05,0.4,0,0,1,0,0,0,0,0,0,0,211
49,http://www.huffingtonpost.ca/2013/05/19/victoria-day-rename-victoria-and-first-peoples-day_n_3303196.html,2013/05/19,13,842,0.237529691211,0.891219129753,0.148456057007,288,47,2,4.93824228029,0,0,0,0,0,0,1,1,0.456578903792,0.153181818182,0.666666666667,0.375,0.375,0.666666666667,1,0,0,0,0,0,0,0,0,0,479
50,http://www.huffingtonpost.ca/2013/05/29/david-beckham-kisses-harper-beckham_n_3352316.html,2013/05/29,10,255,0.137254901961,0.881995954147,0.0901960784314,293,49,1,4.72549019608,0,0,1,0,0,0,0,0,0.47619047619,0.172748447205,0.9,0.625,0.625,0.9,0,0,0,1,0,0,0,0,0,0,1
